#	Maligne	Cluneplayer	Fluxplayer	Cadiaplayer	Ary	Monomaniac	Testplayer	Largplayer	Centurio
1	1032.77777777778	1032.77777777778	1032.77777777778	1032.77777777778	1032.77777777778	1032.77777777778	737.777777777778	1032.77777777778	1032.77777777778
2	1098.18888888889	1144.58888888889	1112.68888888889	953.188888888889	1112.68888888889	1127.18888888889	623.388888888889	944.488888888889	883.588888888889
3	1167.88063572369	1035.81031036238	1151.54615904828	1017.72540247777	1151.54615904828	1135.21168237287	627.022671963958	782.426088483019	930.830890519734
4	1236.94730239036	1104.87697702905	1220.61282571495	949.592069144441	1220.61282571495	1204.27834903954	474.889338630624	851.492755149686	736.697557186401
5	1313.33619127925	1181.26586591794	1297.00171460384	1025.98095803333	1159.50171460384	1280.66723792843	276.278227519513	652.881644038575	813.08644607529
6	1313.33619127925	1181.26586591794	1297.00171460384	1025.98095803333	1159.50171460384	1280.66723792843	276.278227519513	652.881644038575	813.08644607529
7	1346.79244127925	1214.72211591794	1330.45796460384	1019.68720803333	1192.95796460384	1247.87348792843.1000	148.084477519513	686.337894038575	813.08644607529
8	1174.43611961288	1264.037324604	1367.79253976118	1089.19185485116	1244.52613400966	1247.87348792843.1000	99.8148669700857	790.349878153941	721.97779410867
9	1157.31465595058	1370.53592381845	1343.41805696031	1208.67188754045	1231.34608393934	1273.87326558579.1000	3.43901659865652	888.511588930225	541.926499727532
10	1369.98317794538	1509.53810011115	1424.84594075833	1452.45374475035	1104.64680934792	1196.91141188801.1000	-85.7727270434752	742.054594899199	374.564333628529
11	1429.41759801775	1503.82245671957	1370.74675568971	1574.79481902907	1108.54188073401	1141.11029514857.1000	-149.577963752653	735.338471602628	375.031073096728
12	1417.6356478422	1500.34472299991	1348.4183242394	1590.87260900514	1143.54320761368	1075.69888004482.1000	-157.48266512048	684.06149356315	453.826874010859
13	1271.05658915938	1596.04473141009	1430.74758164472	1459.53980305686	1207.84179889483	1134.02662216206.1000	-157.48266512048	707.921980341173	457.424853444204
14	1072.5423288206	1634.96712208563	1465.88750441865	1495.33857356931	1237.88100475058	1162.37672728595.1000	-157.48266512048	726.52160197093	470.292389897186
15	941.533109671342	1673.10031661526	1520.8129518007	1547.33906874969	1090.45106682511	1247.4455460771.1000	-166.331147227312	629.877657699931	624.096017466525
16	827.261265292525	1696.33213344632	1561.2176953594	1584.75255257198	1179.3862523286	1098.67699961227.1000	-166.331147227312	770.750135684917	545.620471301345
17	803.372376403636	1672.44324455743	1752.32880647051	1560.86366368309	1155.49736343971	1074.78811072338.1000	-190.220036116201	746.861246796028	521.731582412456
18	696.492390248482	1629.56970800722	1810.68711598934	1523.25326888489	1137.0078533316	1060.10560754624.1000	-250.232865486659	852.646856651902	638.136423197029
19	718.456675962768	1651.53399372151	1810.68711598934	1596.46755459918	1158.97213904588	1030.81989326053.1000	-250.232865486659	772.111142366188	608.850708911314
20	603.360240837987	1681.33229456737	1831.76849468975	1629.28188086645	1215.74837961324	1094.61511739138.1000	-116.27353145272	654.076016503015	503.757465353564
21	496.760240837987	1765.83229456737	1916.26849468975	1713.78188086645	1300.24837961324	1179.11511739138.1000	-222.87353145272	547.476016503015	401.057465353564
22	494.387466441273	1765.83229456737	1916.26849468975	1713.78188086645	1298.47931355959	1179.11511739138.1000	-225.787009428389	547.476016503015	408.112783779598
23	498.690250244602	1773.40776804535	1924.23118984494	1721.22337696082	1258.60182388767	1185.18038515283.1000	-223.337949450889	547.476016503015	412.193497181692
24	491.17032376033	1798.98102795568	1941.79344091252	1648.76841869021	1210.7190793243	1241.997431404.1000	-271.70723898858	547.476016503015	488.467858808567
25	425.484793239464	1831.16667080787	1965.55664632495	1563.81292946575	1151.5977811197	1307.03147587477.1000	-292.401662550236	547.476016503015	597.941707584767
26	429.239855462378	1838.32496557543	1973.04030655795	1570.32394623393	1157.11080251594	1270.42081072924.1000	-290.384642617466	547.476016503015	602.114297409633
27	440.894367302664	1858.38338827025	1993.90218371286	1588.7839866456	1173.10640242021	1163.34220175579.1000	-283.022036274728	547.476016503015	614.799848034394
28	440.894367302664	1838.38338827025	1993.90218371286	1588.7839866456	1173.10640242021	1163.34220175579.1000	-283.022036274728	547.476016503015	634.799848034394
29	541.694153541957	1760.19304783716	1989.14885330671	1682.60023262661	1348.48191924263	985.468777443237.1000	-337.222250035434	445.446670729441	681.854953677735
30	687.823973653751	1611.61606386612	2028.86781156257	1684.29929227969	1455.64088530473	834.613176029439.1000	-424.423942128305	392.255854415262	826.973243386791
31	666.073973653751	1633.36606386612	2032.49281156257	1735.04929227969	1455.64088530473	834.613176029439.1000	-428.048942128305	341.505854415262	826.973243386791
32	606.573973653751	1692.86606386612	2028.99281156257	1752.54929227969	1438.14088530473	859.113176029439	-435.048942128305	348.505854415262	830.473243386791
33	672.478465371982	1724.08689018639	1917.62511820233	1766.19904005799	1550.4697109567	934.836071699982	-465.308636156837	348.505854415262	673.27384363625
34	705.851824911316	1809.64939402057	2003.18762203651	1849.08491287135	1504.71044674421	898.620820880953	-530.355119656907	348.505854415262	576.638160405509
