#	Maligne	Cluneplayer	Fluxplayer	Cadiaplayer	Ary	Monomaniac	Testplayer	Largplayer	Centurio
1	1011.11111111111	1011.11111111111	1011.11111111111	1011.11111111111	1011.11111111111	1011.11111111111	911.111111111111	1011.11111111111	1011.11111111111
2	1033.66666666667	1049.66666666667	1038.66666666667	983.666666666667	1038.66666666667	1043.66666666667	871.666666666667	980.666666666667	959.666666666667
3	1063.66666666667	1019.66666666667	1058.66666666667	1003.66666666667	1058.66666666667	1053.66666666667	851.666666666667	920.666666666667	969.666666666667
4	1088.33333333333	1044.33333333333	1083.33333333333	979.333333333333	1083.33333333333	1078.33333333333	797.333333333333	945.333333333333	900.333333333333
5	1116.11111111111	1072.11111111111	1111.11111111111	1007.11111111111	1061.11111111111	1106.11111111111	725.111111111111	873.111111111111	928.111111111111
6	1116.11111111111	1072.11111111111	1111.11111111111	1007.11111111111	1061.11111111111	1106.11111111111	725.111111111111	873.111111111111	928.111111111111
7	1128.73611111111	1084.73611111111	1123.73611111111	1004.73611111111	1073.73611111111	1093.73611111111.1000	676.736111111111	885.736111111111	928.111111111111
8	1077.48611111111	1113.48611111111	1152.48611111111	1033.48611111111	1102.48611111111	1093.73611111111.1000	625.486111111111	914.486111111111	886.861111111111
9	1070.14216729795	1156.28289103027	1143.44352295796	1080.50636699115	1097.15926545945	1104.4225134624.1000	585.738838635671	953.023102758109	816.000941205509
10	1153.69829377101	1212.28125156939	1177.21784892543	1179.10540826385	1046.00815525059	1075.2587162982.1000	547.742232421848	895.843270016152	747.731590691459
11	1195.1772451117	1239.01363562034	1193.04807155348	1262.15716856517	1074.82775625322	1062.32800776547.1000	521.865603161511	892.267679162009	748.447333613468
12	1191.14438055574	1238.14880671441	1188.95861935697	1267.5017138274	1088.14012483692	1032.93427860069.1000	520.441368626603	875.472728641363	778.956741980906
13	1127.66646772172	1278.60265646336	1225.29787493028	1210.41083579899	1116.04625151535	1056.22262141638.1000	520.441368626603	885.589940970361	781.000715765736
14	1041.03087608459	1295.19685694313	1240.75143866399	1225.54584079586	1129.16200590721	1068.05824616862.1000	520.81213474508	893.774300305186	786.947033595109
15	985.475320529032	1339.64130138757	1285.19588310844	1269.9902852403	1073.60645035165	1112.50269061307.1000	465.256579189525	838.218744749631	831.391478039553
16	929.919764973477	1384.08574583202	1329.64032755288	1314.43472968475	1118.0508947961	1056.94713505751.1000	409.701023633969	882.663189194075	775.835922483998
17	918.808653862365	1372.9746347209	1418.52921644177	1303.32361857364	1106.93978368499	1045.8360239464.1000	398.589912522858	871.552078082964	764.724811372887
18	867.581005258636	1352.76600237447	1446.41671896344	1286.02591496444	1097.84956045621	1039.29951349907.1000	369.103794302687	922.299426142149	819.936797247674
19	878.295290972922	1363.48028808876	1446.41671896344	1321.74020067872	1108.56384617049	1025.01379921335.1000	369.103794302687	883.013711856434	805.65108296196
20	820.455053212181	1377.65697200028	1456.15191397392	1338.15218858156	1136.39205252554	1057.31635540873.1000	436.532253266804	824.920788831045	753.701155408719
21	765.788386545514	1420.99030533361	1499.48524730725	1381.48552191489	1179.72538585888	1100.64968874206.1000	381.865586600137	770.254122164378	701.034488742052
22	764.545933145649	1420.99030533361	1499.48524730725	1381.48552191489	1178.84261514543	1100.64968874206.1000	380.289530781811	770.254122164378	704.735768673692
23	766.862287188135	1425.14133658122	1503.85566177583	1385.52614239702	1157.31687488538	1103.90540935554.1000	381.531937827098	770.254122164378	706.884961034182
24	762.058226407862	1439.19141876085	1513.46399379893	1345.81166005214	1130.47995386351	1136.0824300119.1000	354.471582977874	770.254122164378	749.465345171329
25	705.058226407862	1482.19141876085	1556.46399379893	1316.81166005214	1101.47995386351	1179.0824300119.1000	297.471582977874	770.254122164378	792.465345171329
26	707.333729869002	1486.35950934738	1560.81296370019	1320.57699393594	1104.7208808389	1157.51234575872.1000	298.754472506904	770.254122164378	794.953715087365
27	714.61393123848	1498.34878230443	1573.25229448039	1331.56414122064	1114.4032165038	1092.51379639269.1000	303.564885298391	770.254122164378	802.763563605584
28	714.61393123848	1485.84878230443	1573.25229448039	1331.56414122064	1114.4032165038	1092.51379639269.1000	303.564885298391	770.254122164378	815.263563605584
29	779.944842172217	1435.22806732627	1569.63523694416	1393.52943838109	1227.54295373799	977.665290681651.1000	268.895796232128	703.728663845727	845.108443887547
30	872.724825804062	1335.14419576697	1600.8990434094	1394.55028544502	1299.91600713001	876.687794723398.1000	203.42268018652	682.514452320863	935.41944842254
31	857.724825804062	1350.14419576697	1603.3990434094	1429.55028544502	1299.91600713001	876.687794723398.1000	200.92268018652	647.514452320863	935.41944842254
32	815.224825804062	1392.64419576697	1600.8990434094	1442.05028544502	1287.41600713001	894.187794723398	195.92268018652	652.514452320863	937.91944842254
33	865.284851444345	1418.19055017201	1519.35530029459	1451.06091532854	1371.58531049623	948.592306351547	173.001886032899	652.514452320863	819.193160767765
34	890.093237792827	1485.4267673281	1586.59151745068	1516.39448339363	1332.93370116485	926.195576107326	117.915459556765	652.514452320863	745.007250417122
