"Match.Aaai0822002","cpuSmall",2008,2,2
"Match.Aaai0822003","cpuSmall",2008,2,2
"Match.Aaai0822004","cpuSmall",2008,2,2
"Match.Aaai0822005","cpuSmall",2008,2,2
"Match.Aaai0822006","cpuSmall",2008,2,2
"Match.Aaai0822007","cpuSmall",2008,2,2
"Match.Aaai0822008","cpuSmall",2008,2,2
"Match.Aaai0822009","cpuSmall",2008,2,2
"Match.Aaai0822011","cpuMedium",2008,2,2
"Match.Aaai0822012","cpuMedium",2008,2,2
"Match.Aaai0822013","cpuMedium",2008,2,2
"Match.Aaai0822014","cpuMedium",2008,2,2
"Match.Aaai0822015","cpuMedium",2008,2,2
"Match.Aaai0822016","cpuMedium",2008,2,2
"Match.Aaai0822017","cpuMedium",2008,2,2
"Match.Aaai0822018","cpuMedium",2008,2,2
"Match.Aaai0822019","cpuMedium",2008,2,2
"Match.Aaai0822021","cpuLarge",2008,2,2
"Match.Aaai0822023","cpuLarge",2008,2,2
"Match.Aaai0822027","cpuLarge",2008,2,2
"Match.Aaai0822029","cpuLarge",2008,2,2
"Match.Aaai0822031","transpositionSmall",2008,2,2
"Match.Aaai0822032","transpositionSmall",2008,2,2
"Match.Aaai0822033","transpositionSmall",2008,2,2
"Match.Aaai0822034","transpositionSmall",2008,2,2
"Match.Aaai0822035","transpositionSmall",2008,2,2
"Match.Aaai0822037","transpositionSmall",2008,2,2
"Match.Aaai0822038","transpositionSmall",2008,2,2
"Match.Aaai0822039","transpositionSmall",2008,2,2
"Match.Aaai0822041","transpositionMedium",2008,2,2
"Match.Aaai0822042","transpositionMedium",2008,2,2
"Match.Aaai0822043","transpositionMedium",2008,2,2
"Match.Aaai0822044","transpositionMedium",2008,2,2
"Match.Aaai0822045","transpositionMedium",2008,2,2
"Match.Aaai0822047","transpositionMedium",2008,2,2
"Match.Aaai0822048","transpositionMedium",2008,2,2
"Match.Aaai0822049","transpositionMedium",2008,2,2
"Match.Aaai0822051","transpositionLarge",2008,2,2
"Match.Aaai0822052","transpositionLarge",2008,2,2
"Match.Aaai0822053","transpositionLarge",2008,2,2
"Match.Aaai0822054","transpositionLarge",2008,2,2
"Match.Aaai0822055","transpositionLarge",2008,2,2
"Match.Aaai0822057","transpositionLarge",2008,2,2
"Match.Aaai0822058","transpositionLarge",2008,2,2
"Match.Aaai0822059","transpositionLarge",2008,2,2
"Match.Aaai0822061","memorySmall",2008,2,2
"Match.Aaai0822062","memorySmall",2008,2,2
"Match.Aaai0822063","memorySmall",2008,2,2
"Match.Aaai0822064","memorySmall",2008,2,2
"Match.Aaai0822065","memorySmall",2008,2,2
"Match.Aaai0822067","memorySmall",2008,2,2
"Match.Aaai0822068","memorySmall",2008,2,2
"Match.Aaai0822069","memorySmall",2008,2,2
"Match.Aaai0822071","memoryMedium",2008,2,2
"Match.Aaai0822072","memoryMedium",2008,2,2
"Match.Aaai0822073","memoryMedium",2008,2,2
"Match.Aaai0822074","memoryMedium",2008,2,2
"Match.Aaai0822075","memoryMedium",2008,2,2
"Match.Aaai0822077","memoryMedium",2008,2,2
"Match.Aaai0822078","memoryMedium",2008,2,2
"Match.Aaai0822079","memoryMedium",2008,2,2
"Match.Aaai0822083","memoryLarge",2008,2,2
"Match.Aaai0822084","memoryLarge",2008,2,2
"Match.Aaai0831001","quarto",2008,3,1
"Match.Aaai0831002","quarto",2008,3,1
"Match.Aaai0831003","quarto",2008,3,1
"Match.Aaai0831004","quarto",2008,3,1
"Match.Aaai0831005","quarto",2008,3,1
"Match.Aaai0831006","quarto",2008,3,1
"Match.Aaai0831007","quarto",2008,3,1
"Match.Aaai0831008","quarto",2008,3,1
"Match.Aaai0831009","quarto",2008,3,1
"Match.Aaai0831011","pentago",2008,3,1
"Match.Aaai0831012","pentago",2008,3,1
"Match.Aaai0831013","pentago",2008,3,1
"Match.Aaai0831014","pentago",2008,3,1
"Match.Aaai0831015","pentago",2008,3,1
"Match.Aaai0831016","pentago",2008,3,1
"Match.Aaai0831017","pentago",2008,3,1
"Match.Aaai0831018","pentago",2008,3,1
"Match.Aaai0831019","pentago",2008,3,1
"Match.Aaai0831031","kingwar",2008,3,1
"Match.Aaai0831032","kingwar",2008,3,1
"Match.Aaai0831041","knightwar",2008,3,1
"Match.Aaai0831042","knightwar",2008,3,1
"Match.Aaai0832001","amazonsSmall",2008,3,2
"Match.Aaai0832002","amazonsSmall",2008,3,2
"Match.Aaai0832003","amazonsSmall",2008,3,2
"Match.Aaai0832004","amazonsSmall",2008,3,2
"Match.Aaai0832005","amazonsSmall",2008,3,2
"Match.Aaai0832006","amazonsSmall",2008,3,2
"Match.Aaai0832007","amazonsSmall",2008,3,2
"Match.Aaai0832008","amazonsSmall",2008,3,2
"Match.Aaai0832011","breakthroughCylinder",2008,3,2
"Match.Aaai0832012","breakthroughCylinder",2008,3,2
"Match.Aaai0832013","breakthroughCylinder",2008,3,2
"Match.Aaai0832014","breakthroughCylinder",2008,3,2
"Match.Aaai0832015","breakthroughCylinder",2008,3,2
"Match.Aaai0832016","breakthroughCylinder",2008,3,2
"Match.Aaai0832017","breakthroughCylinder",2008,3,2
"Match.Aaai0832018","breakthroughCylinder",2008,3,2
